Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.123,0.0436627,0.046842,0.0551923,0.0362228,0.0550967,0.0746658,0.0485007,0.062081,0.0583322,-0.00149628,0.0209186,0.0514926,0.0636603,0.0453439,0.0505334,0.0395398
0.124,0.0473248,0.0285315,0.0637372,0.0734543,0.0511295,0.0639847,0.0314108,0.0571982,0.0513132,-0.0396433,0.0343463,0.0350131,0.0682379,0.0483957,0.0508386,0.0453381
0.125,0.0656354,0.0639319,0.06862,0.103362,0.0492984,0.0526932,0.0430075,0.0623862,0.0674875,0.03543,0.0682208,0.00296967,0.0590826,0.0404611,0.0648767,0.046864
0.126,0.0494611,0.0535559,0.0521405,0.0472092,0.0422794,0.0630691,0.0506369,0.0510947,0.0616891,0.0860892,0.0639484,0.0325717,0.0587775,0.0618234,0.0438196,0.0462537
0.127,0.0442731,0.0532507,0.056413,0.118315,0.0477725,0.057576,0.0555197,0.0471274,0.0555856,0.0482474,0.0697467,0.0618686,0.0398566,0.0648752,0.0554163,0.0477795
0.128,0.0619733,0.0880408,0.0475629,0.0987839,0.0444156,0.0694778,0.0463644,0.0660483,0.0720651,0.045806,0.0608966,0.052103,0.00964416,0.0688425,0.0572473,0.0615125
0.129,0.0473248,0.0669836,0.0405438,0.0511765,0.0489932,0.0813797,0.0658957,0.055062,0.0619943,0.03543,0.0325153,0.0548496,0.0187994,0.0789133,0.0639612,0.0670056
0.13,0.0549542,0.0590491,0.046037,0.111296,0.059064,0.0652054,0.043923,0.0443808,0.0491769,-0.0237741,0.0453326,0.0685825,0.021546,0.057551,0.0703699,0.0554089
0.131,0.0549542,0.0392126,0.0313886,0.107634,0.0471622,0.0624588,0.0686423,0.0575034,0.0326975,-0.0137033,0.0325153,0.0438632,0.0471808,0.0560251,0.0450403,0.0276379
0.132,0.0692975,0.0273108,0.0655682,0.144255,0.0593692,0.0472,0.0625388,0.0553671,0.0555856,0.0619803,0.0364825,0.052103,0.0300909,0.0526682,0.0645715,0.0618176
0.133,0.0482404,0.0575232,0.0817426,0.111296,0.0438052,0.0581863,0.0533835,0.067269,0.0687082,0.0638113,0.0575397,0.048746,0.0789191,0.0514474,0.0609094,0.0523572
0.134,0.0479352,0.0862097,0.0548871,0.0939011,0.0395328,0.0703934,0.0509421,0.0449912,0.0906808,0.162078,0.121627,0.052103,0.0642706,0.0551096,0.0490076,0.0679211
0.135,0.0473248,0.0770544,0.0469525,0.0719284,0.0401431,0.0597122,0.0436179,0.0559775,0.0708444,0.194427,0.110335,0.0743808,0.0731207,0.0557199,0.0575525,0.0407605
0.136,0.0387799,0.0550818,0.0509198,0.0661301,0.0502139,0.0719192,0.0448386,0.0596396,0.0763376,0.0589285,0.0770709,0.0636996,0.061524,0.0557199,0.051449,0.067616
