Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s
8.324,9.13054,2.37305,4.20507,0.319819,0.438729,-0.0253903,-0.633785,-10.2414,-2.43902,-0.327329,-0.308637,1.55865,-1.54172,9.85018,-1.76425,0.276808,-0.0482207,-1.00379,5.3053,-2.6212,8.05617,0.0885083,0.00796308,-0.159927,-2.03705,9.69266,-3.72858,0.451596,-0.0256613,-1.26875,15.878,6.65055,11.3863,-0.259328,-2.62999,1.20426,-2.54341,-14.2129,-1.37377,0.15236,-1.74066,-1.94327
8.325,9.12145,2.38533,4.19509,0.307452,0.427595,-0.027571,-0.718847,-10.1412,-2.39309,-0.324264,-0.272576,1.51125,-1.53305,9.84079,-1.79268,0.273574,-0.0501773,-0.994125,5.28834,-2.64187,8.05022,0.0850083,0.00670062,-0.157053,-2.04974,9.68504,-3.76007,0.450464,-0.0210522,-1.26673,15.7683,6.53668,11.4357,-0.281172,-2.45793,1.15066,-2.46709,-14.1727,-1.35916,0.145727,-1.74128,-1.947
8.326,9.11441,2.39604,4.18522,0.2961,0.416234,-0.0302442,-0.795309,-10.0378,-2.3505,-0.321451,-0.238022,1.46309,-1.52611,9.83225,-1.81958,0.270172,-0.0522809,-0.984515,5.27292,-2.66058,8.04449,0.0817371,0.00540157,-0.154326,-2.0583,9.67857,-3.78774,0.449674,-0.0158352,-1.2647,15.6587,6.42231,11.4821,-0.29957,-2.2846,1.09649,-2.391,-14.1344,-1.34705,0.138777,-1.74145,-1.95084
8.327,9.10943,2.40523,4.17549,0.285774,0.404665,-0.0334186,-0.862374,-9.93197,-2.31118,-0.318935,-0.204948,1.41427,-1.52082,9.82453,-1.84491,0.266617,-0.0545161,-0.974959,5.25904,-2.67754,8.03899,0.0786861,0.00407899,-0.151738,-2.06264,9.67322,-3.81162,0.449224,-0.0100862,-1.26267,15.5492,6.30771,11.5254,-0.314606,-2.11009,1.04181,-2.31562,-14.0982,-1.33737,0.131539,-1.74117,-1.95477
8.328,9.10647,2.41296,4.16594,0.27648,0.392907,-0.0371036,-0.919248,-9.82441,-2.27512,-0.31675,-0.173324,1.36486,-1.5171,9.81763,-1.86862,0.262927,-0.0568657,-0.965457,5.24667,-2.69297,8.0337,0.0758461,0.00274631,-0.149283,-2.06274,9.669,-3.83177,0.449111,-0.00388244,-1.26064,15.4396,6.19303,11.5655,-0.326383,-1.93451,0.986676,-2.24142,-14.0642,-1.33001,0.12404,-1.74044,-1.95877
8.329,9.10554,2.41928,4.15659,0.268224,0.38098,-0.0413094,-0.965121,-9.71591,-2.24227,-0.314931,-0.14312,1.31495,-1.51487,9.81153,-1.89068,0.259118,-0.0593134,-0.956009,5.23576,-2.70708,8.02861,0.0732085,0.00141657,-0.146954,-2.05854,9.6659,-3.84821,0.449331,0.00269966,-1.25859,15.3296,6.07846,11.6019,-0.335004,-1.75797,0.931152,-2.16884,-14.0328,-1.32492,0.116309,-1.73926,-1.96282
8.33,9.10658,2.42425,4.14747,0.261,0.368899,-0.0460452,-0.999287,-9.60708,-2.21266,-0.313506,-0.114284,1.26462,-1.514,9.80618,-1.91105,0.255207,-0.0618474,-0.946616,5.22625,-2.72005,8.02373,0.0707624,9.91602e-005,-0.144745,-2.05002,9.6639,-3.86102,0.449876,0.0095854,-1.25653,15.2186,5.96438,11.6345,-0.340622,-1.58066,0.875344,-2.09837,-14.0039,-1.32201,0.108375,-1.73761,-1.96688
8.331,9.10952,2.42791,4.13856,0.254775,0.356679,-0.0513175,-1.02122,-9.49823,-2.18632,-0.312494,-0.0867242,1.21392,-1.51433,9.80148,-1.92971,0.251212,-0.0644636,-0.937278,5.21798,-2.732,8.01907,0.0684933,-0.00120272,-0.142651,-2.03721,9.66299,-3.8703,0.450727,0.0167021,-1.25445,15.105,5.85147,11.6628,-0.343477,-1.40288,0.819438,-2.03046,-13.9777,-1.32121,0.100264,-1.73549,-1.97095
8.332,9.11425,2.43032,4.12987,0.249506,0.344332,-0.0571323,-1.03048,-9.38954,-2.16331,-0.311908,-0.0603316,1.1629,-1.51565,9.7973,-1.94667,0.247151,-0.0671618,-0.927996,5.21074,-2.74304,8.01468,0.0663851,-0.00248878,-0.140665,-2.02013,9.66317,-3.8762,0.451864,0.0239781,-1.25233,14.9871,5.74056,11.6861,-0.343846,-1.225,0.763657,-1.96558,-13.9538,-1.32244,0.0920026,-1.73286,-1.97502
8.333,9.12066,2.43154,4.12139,0.245154,0.33187,-0.0634966,-1.02659,-9.28119,-2.14372,-0.311762,-0.0349993,1.11162,-1.51776,9.79351,-1.96192,0.243041,-0.069942,-0.91877,5.20434,-2.75325,8.01061,0.0644219,-0.00375868,-0.138782,-1.99881,9.66443,-3.87883,0.453263,0.0313422,-1.25017,14.8631,5.63249,11.7039,-0.342004,-1.04739,0.708227,-1.90421,-13.9324,-1.32564,0.0836157,-1.72971,-1.97906
8.334,9.12864,2.43162,4.11309,0.241674,0.319305,-0.0704164,-1.0092,-9.17324,-2.12755,-0.312073,-0.0106303,1.06011,-1.52048,9.79,-1.97547,0.238899,-0.0728055,-0.909602,5.19859,-2.7627,8.00688,0.0625889,-0.00501287,-0.136996,-1.97333,9.66674,-3.87834,0.454906,0.0387268,-1.24796,14.7313,5.52811,11.7158,-0.338206,-0.870389,0.653357,-1.84677,-13.9131,-1.33072,0.0751292,-1.72601,-1.98307
8.335,9.13805,2.43063,4.10496,0.239008,0.306649,-0.0778926,-0.978377,-9.06537,-2.11468,-0.312861,0.0128514,1.00844,-1.52356,9.7867,-1.98738,0.23474,-0.0757573,-0.900495,5.19332,-2.77143,8.0035,0.0608723,-0.00625381,-0.135301,-1.94384,9.67005,-3.87494,0.45677,0.0460726,-1.24568,14.5902,5.42831,11.7213,-0.332673,-0.694371,0.599229,-1.79363,-13.8959,-1.33756,0.0665688,-1.72174,-1.98703
8.336,9.14871,2.42867,4.09696,0.237088,0.293913,-0.0859226,-0.934483,-8.95705,-2.10485,-0.314151,0.0355052,0.956651,-1.52678,9.78358,-1.99775,0.230575,-0.0788051,-0.891451,5.18836,-2.77941,8.00047,0.0592598,-0.00748553,-0.133692,-1.91061,9.67428,-3.86886,0.458837,0.053327,-1.24334,14.4385,5.33398,11.7201,-0.3256,-0.519685,0.545996,-1.74509,-13.8807,-1.34601,0.05796,-1.71685,-1.99092
8.337,9.16043,2.4258,4.08906,0.235846,0.281108,-0.0945038,-0.87794,-8.84762,-2.09778,-0.315969,0.0573849,0.904802,-1.5299,9.78061,-2.00667,0.226416,-0.0819576,-0.882475,5.18354,-2.78662,7.99779,0.0577393,-0.0087125,-0.132164,-1.87389,9.67935,-3.86036,0.461085,0.0604389,-1.24092,14.2749,5.24607,11.7118,-0.317171,-0.346686,0.49381,-1.70143,-13.8672,-1.35589,0.0493285,-1.71132,-1.99474
8.338,9.17305,2.42213,4.08123,0.235215,0.268244,-0.103634,-0.809202,-8.73648,-2.09321,-0.31834,0.0785397,0.852944,-1.53268,9.77779,-2.01423,0.222275,-0.085223,-0.873572,5.17871,-2.79305,7.99545,0.0562995,-0.00993921,-0.13071,-1.83395,9.68518,-3.84968,0.463495,0.0673584,-1.23841,14.0982,5.1654,11.6962,-0.30756,-0.175722,0.442808,-1.66292,-13.8554,-1.36705,0.0406988,-1.70511,-1.99848
8.339,9.18635,2.41772,4.07342,0.235126,0.255329,-0.113309,-0.729038,-8.62307,-2.09085,-0.321287,0.099003,0.801127,-1.53499,9.77508,-2.02054,0.218163,-0.0886059,-0.864743,5.17377,-2.79867,7.99345,0.0549318,-0.0111706,-0.129326,-1.79112,9.69162,-3.83704,0.466049,0.0740443,-1.2358,13.9078,5.09237,11.673,-0.296907,-0.00707992,0.393057,-1.6298,-13.845,-1.37935,0.0320896,-1.69819,-2.00211
8.34,9.20009,2.4126,4.06559,0.235511,0.242366,-0.12352,-0.638687,-8.50693,-2.09046,-0.324821,0.118785,0.749399,-1.53681,9.77248,-2.02568,0.214087,-0.0921058,-0.855992,5.1687,-2.80352,7.99179,0.0536317,-0.012412,-0.128005,-1.7458,9.69847,-3.82261,0.468729,0.0804673,-1.23309,13.704,5.02665,11.6425,-0.285295,0.159038,0.344513,-1.60223,-13.8359,-1.39265,0.0235115,-1.69052,-2.00564
8.341,9.21403,2.4068,4.05768,0.236303,0.229357,-0.134259,-0.53958,-8.38765,-2.09177,-0.328952,0.137885,0.697806,-1.53818,9.76998,-2.02971,0.210055,-0.0957201,-0.847319,5.16349,-2.80763,7.99047,0.0523964,-0.0136693,-0.126739,-1.6984,9.70553,-3.80658,0.471522,0.0866037,-1.23029,13.4876,4.96762,11.6049,-0.272786,0.322465,0.297088,-1.58031,-13.828,-1.40684,0.0149716,-1.68207,-2.00906
8.342,9.22791,2.40035,4.04966,0.237435,0.216303,-0.145516,-0.433131,-8.26481,-2.09453,-0.333693,0.156301,0.646394,-1.53913,9.76758,-2.03273,0.206076,-0.0994464,-0.838726,5.15816,-2.81103,7.98948,0.051223,-0.0149483,-0.125521,-1.64935,9.71256,-3.78909,0.47441,0.0924287,-1.2274,13.2591,4.91469,11.5603,-0.259438,0.483029,0.250695,-1.56419,-13.821,-1.42179,0.00647693,-1.6728,-2.01237
8.343,9.24152,2.39328,4.04146,0.238843,0.203208,-0.157284,-0.320781,-8.13811,-2.09849,-0.33905,0.17403,0.595203,-1.53969,9.76526,-2.0348,0.202155,-0.103282,-0.830217,5.15272,-2.81375,7.98883,0.0501083,-0.0162533,-0.124346,-1.59906,9.71937,-3.77031,0.477381,0.0979195,-1.22441,13.0194,4.86714,11.5092,-0.245304,0.640579,0.205243,-1.55396,-13.8146,-1.4374,-0.00196677,-1.66269,-2.01556
8.344,9.25464,2.3856,4.033,0.240474,0.190075,-0.169552,-0.204054,-8.00757,-2.10342,-0.345023,0.191068,0.54425,-1.53993,9.76308,-2.036,0.198297,-0.10722,-0.821793,5.14723,-2.81585,7.9885,0.0490468,-0.0175858,-0.123208,-1.54791,9.72581,-3.75038,0.480429,0.103057,-1.22133,12.7698,4.824,11.4518,-0.230419,0.795021,0.160629,-1.54957,-13.8088,-1.45361,-0.0103571,-1.65171,-2.01862
8.345,9.26713,2.37732,4.02418,0.242279,0.176913,-0.182307,-0.0845361,-7.87342,-2.10911,-0.351602,0.20741,0.493542,-1.53989,9.76106,-2.0364,0.194503,-0.111255,-0.813461,5.14178,-2.81739,7.98848,0.048032,-0.018945,-0.122102,-1.49626,9.73178,-3.72945,0.483551,0.107827,-1.21817,12.5118,4.78411,11.3885,-0.21481,0.946297,0.116739,-1.55092,-13.8031,-1.47036,-0.0186937,-1.63985,-2.02154
8.346,9.27882,2.36845,4.01489,0.24421,0.163727,-0.195538,0.0361826,-7.7359,-2.11535,-0.358778,0.22305,0.44308,-1.53963,9.75928,-2.03606,0.190775,-0.115379,-0.805225,5.13644,-2.81844,7.98875,0.0470568,-0.0203301,-0.121024,-1.44446,9.73717,-3.70767,0.486746,0.112212,-1.21493,12.2471,4.7463,11.3199,-0.198499,1.09435,0.0734605,-1.55789,-13.7974,-1.48763,-0.0269768,-1.6271,-2.02432
8.347,9.28955,2.35899,4.00503,0.246222,0.150526,-0.209233,0.15658,-7.59528,-2.12193,-0.366544,0.23798,0.392865,-1.53921,9.75776,-2.03505,0.187117,-0.119585,-0.797092,5.13128,-2.81904,7.9893,0.0461149,-0.02174,-0.119971,-1.39286,9.7419,-3.68517,0.490012,0.116198,-1.21161,11.9772,4.70943,11.2462,-0.181508,1.23913,0.0306927,-1.57036,-13.7911,-1.50537,-0.0352062,-1.61347,-2.02694
8.348,9.2992,2.34896,3.99447,0.248284,0.137319,-0.223377,0.2754,-7.4519,-2.12871,-0.374887,0.252193,0.342888,-1.53872,9.75654,-2.03345,0.183533,-0.123863,-0.789068,5.12637,-2.81924,7.9901,0.0452008,-0.0231743,-0.118938,-1.34175,9.74589,-3.66205,0.493351,0.119774,-1.20822,11.7036,4.6725,11.1679,-0.163862,1.38058,-0.0116199,-1.5881,-13.7842,-1.52347,-0.0433816,-1.59895,-2.02939
8.349,9.30765,2.33836,3.98309,0.250378,0.124116,-0.237955,0.391713,-7.30619,-2.13562,-0.383787,0.265683,0.293125,-1.53826,9.7556,-2.03136,0.180032,-0.1282,-0.781166,5.12169,-2.81905,7.99112,0.0443103,-0.0246333,-0.11792,-1.29136,9.74913,-3.63835,0.496763,0.122937,-1.20475,11.4276,4.63473,11.0855,-0.145592,1.51869,-0.0534768,-1.61077,-13.7764,-1.54181,-0.051502,-1.58357,-2.03167
8.35,9.3148,2.32718,3.97075,0.252493,0.11093,-0.252947,0.504718,-7.15859,-2.1426,-0.393224,0.278443,0.243546,-1.53794,9.75491,-2.02887,0.176623,-0.132581,-0.7734,5.11724,-2.81848,7.99234,0.0434397,-0.0261173,-0.116911,-1.24189,9.75159,-3.61411,0.500253,0.125685,-1.20123,11.1505,4.5954,10.9993,-0.126729,1.65344,-0.0948542,-1.63798,-13.7674,-1.56021,-0.0595665,-1.56737,-2.03377
8.351,9.32057,2.31543,3.9573,0.254616,0.097772,-0.268337,0.613608,-7.00957,-2.14961,-0.403179,0.290463,0.194122,-1.53789,9.75445,-2.02607,0.173317,-0.136993,-0.765781,5.113,-2.81752,7.99371,0.0425853,-0.0276268,-0.115907,-1.19357,9.75327,-3.58937,0.503823,0.128016,-1.19766,10.8735,4.55379,10.9096,-0.107301,1.78481,-0.135728,-1.66936,-13.7569,-1.5785,-0.0675738,-1.55037,-2.03569
8.352,9.32485,2.30312,3.94262,0.256745,0.0846573,-0.284107,0.717749,-6.85957,-2.15656,-0.413628,0.301735,0.144827,-1.53818,9.75422,-2.02305,0.170119,-0.141426,-0.758319,5.10897,-2.8162,7.9952,0.0417439,-0.0291612,-0.114903,-1.14657,9.75417,-3.56415,0.507477,0.129925,-1.19404,10.5978,4.50932,10.8169,-0.0873469,1.91276,-0.176053,-1.70452,-13.7449,-1.59655,-0.0755232,-1.53262,-2.03742
8.353,9.32761,2.29023,3.92661,0.258893,0.0716056,-0.300238,0.816894,-6.709,-2.16333,-0.424537,0.312247,0.0956354,-1.5388,9.75426,-2.01986,0.167025,-0.145885,-0.751011,5.10516,-2.81455,7.99678,0.040913,-0.0307176,-0.113898,-1.10102,9.75429,-3.53852,0.511215,0.131406,-1.19038,10.3241,4.46169,10.7215,-0.0669232,2.0373,-0.215744,-1.74304,-13.731,-1.61433,-0.0834145,-1.51414,-2.03897
8.354,9.32883,2.27677,3.90921,0.261083,0.0586397,-0.31671,0.911016,-6.55827,-2.16975,-0.435866,0.321989,0.0465254,-1.53968,9.75465,-2.01654,0.164026,-0.15038,-0.743849,5.10157,-2.81261,7.99841,0.0400906,-0.032292,-0.11289,-1.05702,9.75369,-3.51252,0.515038,0.132451,-1.18668,10.0529,4.4108,10.6237,-0.0460973,2.15842,-0.254694,-1.78448,-13.7153,-1.63185,-0.0912484,-1.49498,-2.04035
8.355,9.32846,2.26274,3.89032,0.263339,0.0457832,-0.333502,1.0001,-6.40777,-2.17567,-0.447575,0.330947,-0.00252563,-1.54075,9.75547,-2.01313,0.161113,-0.154924,-0.736825,5.09822,-2.81043,8.00005,0.0392748,-0.0338801,-0.111879,-1.01467,9.7524,-3.48622,0.518946,0.133048,-1.18296,9.7848,4.35654,10.5239,-0.0249367,2.27611,-0.292789,-1.82843,-13.6977,-1.64913,-0.0990253,-1.47517,-2.04157
8.356,9.3265,2.24815,3.8699,0.265687,0.0330605,-0.350595,1.08417,-6.25792,-2.18092,-0.459623,0.339105,-0.0515382,-1.54196,9.75678,-2.00966,0.158276,-0.159529,-0.729932,5.09511,-2.80805,8.00167,0.0384636,-0.0354784,-0.110864,-0.974069,9.75045,-3.45966,0.52294,0.133189,-1.1792,9.52014,4.29886,10.4223,-0.00351033,2.39036,-0.329916,-1.87445,-13.678,-1.66618,-0.106746,-1.45476,-2.04262
8.357,9.32292,2.233,3.84789,0.268153,0.0204979,-0.367969,1.16337,-6.1091,-2.18533,-0.471965,0.346446,-0.100528,-1.54323,9.75859,-2.00611,0.155512,-0.1642,-0.723161,5.09223,-2.80552,8.00323,0.0376547,-0.0370859,-0.109847,-0.935302,9.74788,-3.43287,0.527016,0.132864,-1.17543,9.25922,4.23788,10.3193,0.0181069,2.50117,-0.365972,-1.92211,-13.6563,-1.68303,-0.114415,-1.43378,-2.04353
8.358,9.31774,2.21734,3.8243,0.270765,0.00812406,-0.385602,1.23801,-5.96168,-2.18877,-0.484548,0.352946,-0.149503,-1.54451,9.76085,-2.00245,0.15282,-0.168945,-0.716507,5.08955,-2.80289,8.00474,0.0368458,-0.0387044,-0.108831,-0.898442,9.74471,-3.40584,0.531165,0.132067,-1.17164,9.00208,4.17395,10.2151,0.0398336,2.60856,-0.400862,-1.97099,-13.6325,-1.69969,-0.12204,-1.41228,-2.04431
8.359,9.31094,2.20122,3.79914,0.273552,-0.00403147,-0.403475,1.30844,-5.81606,-2.19107,-0.497319,0.358581,-0.198471,-1.54575,9.76348,-1.99861,0.150204,-0.173765,-0.709962,5.08705,-2.8002,8.00619,0.0360342,-0.0403365,-0.107818,-0.86356,9.74097,-3.37858,0.535381,0.130789,-1.16784,8.74868,4.10746,10.1098,0.0615861,2.71254,-0.434493,-2.02068,-13.6067,-1.71618,-0.129628,-1.3903,-2.04496
8.36,9.30255,2.18467,3.77242,0.276543,-0.0159385,-0.421567,1.37499,-5.67261,-2.19208,-0.510223,0.363323,-0.24744,-1.54688,9.76642,-1.99455,0.147664,-0.178664,-0.703522,5.0847,-2.79751,8.00755,0.0352174,-0.0419849,-0.106813,-0.830732,9.73668,-3.35108,0.539653,0.129023,-1.16404,8.49901,4.0388,10.0037,0.083281,2.81312,-0.466768,-2.07073,-13.5788,-1.73252,-0.137188,-1.36788,-2.04552
8.361,9.29255,2.16774,3.74415,0.279763,-0.0275683,-0.439856,1.43802,-5.5317,-2.19172,-0.52321,0.367158,-0.296412,-1.54789,9.7696,-1.99023,0.1452,-0.183644,-0.697178,5.08247,-2.79484,8.00884,0.0343934,-0.0436517,-0.105818,-0.800016,9.7319,-3.32337,0.543972,0.12676,-1.16024,8.25302,3.96841,9.89701,0.104845,2.91034,-0.497611,-2.12077,-13.549,-1.74872,-0.144724,-1.34505,-2.04599
8.362,9.28099,2.15049,3.71438,0.283227,-0.0388955,-0.458321,1.49792,-5.39365,-2.19004,-0.536226,0.370093,-0.345384,-1.54882,9.773,-1.98576,0.142805,-0.188702,-0.690923,5.08036,-2.79221,8.01002,0.0335613,-0.045338,-0.104832,-0.77143,9.72671,-3.29558,0.548325,0.123991,-1.15646,8.01062,3.89682,9.78985,0.126224,3.00422,-0.526992,-2.17047,-13.5172,-1.76482,-0.152232,-1.32185,-2.04639
8.363,9.26788,2.13299,3.68319,0.286947,-0.049896,-0.476939,1.5551,-5.25877,-2.18718,-0.54922,0.372147,-0.394348,-1.54979,9.77658,-1.98127,0.140471,-0.193832,-0.684746,5.0784,-2.78963,8.0111,0.0327206,-0.047044,-0.103853,-0.744973,9.72121,-3.26788,0.552697,0.120707,-1.15271,7.7717,3.82463,9.68237,0.147377,3.09484,-0.554902,-2.21956,-13.4833,-1.78085,-0.159706,-1.29828,-2.04671
8.364,9.25325,2.11529,3.65062,0.290934,-0.0605451,-0.495689,1.60997,-5.12736,-2.18326,-0.562141,0.373337,-0.443296,-1.55088,9.78032,-1.97687,0.138186,-0.199031,-0.678638,5.0766,-2.78709,8.01203,0.031871,-0.0487703,-0.102879,-0.720649,9.7155,-3.24045,0.557074,0.116899,-1.14901,7.53615,3.75243,9.57471,0.168258,3.18224,-0.581328,-2.26773,-13.4475,-1.79685,-0.167137,-1.27436,-2.04697
8.365,9.23712,2.09746,3.61675,0.295195,-0.0708194,-0.514549,1.66293,-4.99971,-2.17841,-0.574935,0.373697,-0.492214,-1.55216,9.78419,-1.9727,0.135944,-0.204291,-0.67259,5.07497,-2.78459,8.01282,0.031012,-0.0505166,-0.101908,-0.698462,9.70968,-3.21342,0.56144,0.112557,-1.14537,7.30389,3.68076,9.46702,0.188834,3.26649,-0.606264,-2.31472,-13.4096,-1.81286,-0.174518,-1.25011,-2.04718
8.366,9.21953,2.07953,3.58165,0.299728,-0.0807009,-0.533492,1.71447,-4.87599,-2.17278,-0.587546,0.373318,-0.541069,-1.55365,9.78816,-1.96883,0.133738,-0.209606,-0.666599,5.07352,-2.78212,8.01343,0.0301435,-0.0522808,-0.100941,-0.678403,9.70384,-3.18685,0.565783,0.107677,-1.14179,7.07489,3.61008,9.35943,0.209096,3.34764,-0.629734,-2.36033,-13.3698,-1.82895,-0.181837,-1.22552,-2.04735
8.367,9.2005,2.06154,3.54542,0.304521,-0.0901768,-0.552492,1.76508,-4.75631,-2.16654,-0.599911,0.372335,-0.58981,-1.55529,9.79222,-1.96529,0.131563,-0.214963,-0.660665,5.07227,-2.77969,8.01383,0.0292657,-0.0540593,-0.0999814,-0.660457,9.69807,-3.16072,0.57009,0.102259,-1.13829,6.84914,3.54078,9.2521,0.22906,3.42579,-0.651785,-2.40441,-13.3282,-1.84522,-0.189083,-1.20059,-2.04747
8.368,9.18006,2.04353,3.50815,0.309559,-0.0992348,-0.57152,1.81529,-4.64072,-2.15984,-0.611967,0.370903,-0.638383,-1.55704,9.79633,-1.96212,0.129416,-0.22035,-0.654789,5.07123,-2.77729,8.01401,0.0283788,-0.0558477,-0.0990313,-0.644604,9.69243,-3.13499,0.57435,0.096304,-1.13488,6.62668,3.47321,9.14517,0.248749,3.50102,-0.672473,-2.44682,-13.2851,-1.86178,-0.196244,-1.17532,-2.04758
8.369,9.15824,2.02551,3.46994,0.314826,-0.107862,-0.59055,1.86562,-4.52932,-2.15286,-0.62365,0.369174,-0.68673,-1.55884,9.80047,-1.95935,0.127292,-0.225757,-0.648973,5.0704,-2.77489,8.01393,0.027483,-0.0576418,-0.0980939,-0.63083,9.68701,-3.10962,0.578551,0.089811,-1.13154,6.40754,3.40771,9.03879,0.268188,3.5734,-0.691848,-2.48744,-13.2405,-1.87872,-0.203304,-1.14969,-2.04767
8.37,9.13506,2.00753,3.4309,0.320301,-0.116051,-0.609554,1.91654,-4.4222,-2.14565,-0.634904,0.367301,-0.73479,-1.56061,9.80458,-1.95701,0.125188,-0.231171,-0.64322,5.06982,-2.77252,8.01357,0.026579,-0.0594377,-0.0971713,-0.6191,9.68189,-3.08458,0.582677,0.0827793,-1.1283,6.19175,3.34451,8.93316,0.287409,3.64301,-0.709966,-2.52618,-13.1947,-1.8961,-0.210251,-1.1237,-2.04775
8.371,9.11055,1.98962,3.39115,0.325955,-0.123799,-0.628508,1.96846,-4.31948,-2.13813,-0.645684,0.365448,-0.782495,-1.56232,9.8086,-1.95514,0.1231,-0.236576,-0.637532,5.06951,-2.77018,8.01291,0.0256679,-0.0612316,-0.0962646,-0.609342,9.67717,-3.05986,0.586714,0.0752082,-1.12514,5.97939,3.28364,8.82849,0.306466,3.70994,-0.726893,-2.56299,-13.1478,-1.91389,-0.217068,-1.09733,-2.04785
8.372,9.08473,1.97185,3.35081,0.331754,-0.131107,-0.647386,2.02173,-4.22132,-2.13014,-0.655951,0.363779,-0.82977,-1.56392,9.81244,-1.95379,0.121024,-0.241957,-0.631915,5.06951,-2.76792,8.01196,0.0247516,-0.0630198,-0.0953738,-0.601466,9.67294,-3.03548,0.590642,0.0670965,-1.12206,5.7705,3.22502,8.72505,0.325417,3.77426,-0.742698,-2.59789,-13.0999,-1.93204,-0.223738,-1.07056,-2.04796
8.373,9.05764,1.95425,3.31001,0.337662,-0.137977,-0.666165,2.07673,-4.12786,-2.12151,-0.665663,0.362458,-0.876542,-1.56536,9.816,-1.953,0.118955,-0.2473,-0.626373,5.06986,-2.76575,8.0107,0.0238314,-0.0647989,-0.0944994,-0.595389,9.66932,-3.01145,0.594442,0.0584417,-1.11906,5.56517,3.16861,8.6231,0.344322,3.83606,-0.757446,-2.63086,-13.0512,-1.95047,-0.230245,-1.04336,-2.04812
8.374,9.0293,1.93687,3.26888,0.343645,-0.144409,-0.68482,2.13369,-4.03925,-2.11207,-0.674789,0.361616,-0.922752,-1.56661,9.81921,-1.95279,0.11689,-0.25259,-0.620907,5.07059,-2.7637,8.00913,0.0229092,-0.0665654,-0.0936414,-0.591043,9.66637,-2.98777,0.598099,0.0492426,-1.11613,5.36347,3.11428,8.52287,0.363237,3.8954,-0.771202,-2.66193,-13.0017,-1.96914,-0.236573,-1.01572,-2.04832
8.375,8.99977,1.91977,3.22751,0.349665,-0.150411,-0.70333,2.19246,-3.95555,-2.10157,-0.683321,0.361301,-0.968381,-1.56764,9.822,-1.95309,0.114829,-0.25781,-0.615512,5.07168,-2.76179,8.00725,0.0219864,-0.0683158,-0.0927998,-0.588391,9.66408,-2.96443,0.6016,0.0395026,-1.11326,5.16552,3.06183,8.42453,0.382204,3.95236,-0.784031,-2.69115,-12.9514,-1.98803,-0.242705,-0.987606,-2.04858
8.376,8.96912,1.903,3.18599,0.355679,-0.155992,-0.721676,2.25264,-3.8768,-2.08974,-0.691267,0.361491,-1.01344,-1.56845,9.82432,-1.95378,0.112775,-0.262949,-0.610179,5.07309,-2.76003,8.00506,0.0210649,-0.0700472,-0.0919741,-0.587422,9.66237,-2.9414,0.604937,0.0292283,-1.11045,4.97144,3.01096,8.32816,0.401256,4.00703,-0.795994,-2.71863,-12.9003,-2.00717,-0.248629,-0.958993,-2.04887
8.377,8.93743,1.88664,3.14441,0.361647,-0.161164,-0.739838,2.31373,-3.80303,-2.07628,-0.698642,0.362148,-1.05796,-1.56905,9.8261,-1.95471,0.110731,-0.26799,-0.604895,5.07474,-2.75843,8.00255,0.0201463,-0.0717564,-0.0911638,-0.588137,9.66116,-2.91866,0.608105,0.0184266,-1.1077,4.78134,2.96133,8.23384,0.420423,4.05949,-0.807153,-2.7445,-12.8483,-2.02658,-0.254331,-0.929845,-2.0492
8.378,8.90478,1.87073,3.10285,0.367525,-0.165936,-0.757795,2.37522,-3.73426,-2.06094,-0.705459,0.363232,-1.10194,-1.56944,9.82731,-1.95574,0.108701,-0.27292,-0.59965,5.07659,-2.75699,7.99973,0.0192321,-0.0734403,-0.0903689,-0.590532,9.66035,-2.89617,0.611095,0.0071033,-1.10499,4.59539,2.91265,8.14164,0.439733,4.10981,-0.81757,-2.76885,-12.7953,-2.04627,-0.259798,-0.900131,-2.04956
8.379,8.87125,1.85534,3.06138,0.373273,-0.170319,-0.775524,2.43645,-3.67029,-2.04351,-0.711744,0.364672,-1.14544,-1.56961,9.82791,-1.95679,0.106685,-0.277727,-0.594437,5.07857,-2.75572,7.99661,0.0183228,-0.0750963,-0.08959,-0.594585,9.65988,-2.8739,0.613901,-0.00473576,-1.10232,4.4138,2.8646,8.05159,0.459199,4.15808,-0.827308,-2.79179,-12.7413,-2.06624,-0.265022,-0.869821,-2.04994
