Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.076,0.059837,0.0413489,0.0496991,0.0337814,0.0560123,0.0630691,0.0613181,0.056893,0.0497873,0.0497733,-0.0370648,0.0536288,0.052674,0.06457,0.0465662,0.0563245
0.077,0.0470197,0.0608801,0.0997479,0.0377487,0.0578433,0.0587967,0.0503317,0.0556723,0.0546701,0.0287161,-0.0532391,0.0511874,0.0358893,0.0596872,0.058468,0.0419812
0.078,0.0491559,0.0944495,0.0448163,0.024321,0.0404483,0.0667313,0.059487,0.0501791,0.0470407,0.0332938,-0.0138715,0.0780429,0.0404669,0.0563303,0.0572473,0.0493054
0.079,0.0549542,0.10391,0.0136884,0.0356125,0.0474673,0.07314,0.043923,0.0590292,0.0497873,0.0830374,0.018172,0.0710239,0.0343634,0.0389352,0.041073,0.0535779
0.08,0.0815045,0.0782751,0.0301678,0.0615524,0.0486881,0.067952,0.0710837,0.0449912,0.0549753,0.0662527,0.0560138,0.074686,0.0554205,0.0502267,0.0511438,0.0517468
0.081,0.0610577,0.046842,-0.0269,0.0722336,0.0550967,0.0533035,0.0326315,0.0593344,0.0549753,0.0842581,0.0810382,0.081705,0.0566412,0.0462595,0.0465662,0.0547986
0.082,0.0735699,0.029447,-0.0348346,0.0478195,0.0471622,0.0642899,0.0677267,0.0532309,0.0589426,0.0342093,0.110335,0.0722446,0.0551154,0.0596872,0.0715906,0.0410657
0.083,0.0500714,0.0187659,0.0481732,0.0929855,0.057233,0.064595,0.0527731,0.0434653,0.0622995,-0.00973602,0.129256,0.0493564,0.0618292,0.054194,0.0599939,0.0331311
0.084,0.0583112,0.0181555,0.0875409,0.074675,0.0581485,0.062764,0.0335471,0.055062,0.0516183,0.0140677,0.0999591,0.0356235,0.089295,0.0676218,0.0541956,0.0563245
0.085,0.0668561,0.0230383,0.12996,0.0609421,0.0724918,0.0713089,0.0539938,0.0471274,0.0598581,0.030242,0.130782,0.0606479,0.112794,0.0557199,0.0548059,0.0435071
0.086,0.054649,0.0178503,0.0579388,0.076506,0.0526553,0.0880936,0.0430075,0.0486533,0.0531442,0.0628958,0.323653,0.0402011,0.0725104,0.0438181,0.0441248,0.0425916
0.087,0.0592267,0.0389075,0.00880554,0.0639938,0.0450259,0.0398758,0.0536887,0.046517,0.0543649,0.0607596,0.417037,0.0447787,0.0575568,0.0407663,0.0541956,0.0401501
0.088,0.0708234,0.0419592,0.00117615,0.0493454,0.0648624,0.0706985,0.0558249,0.0510947,0.0598581,0.0433646,0.367903,0.0524081,0.0587775,0.0703683,0.0731165,0.0496106
0.089,0.0726544,0.0813269,0.0915082,0.0594162,0.0550967,0.0630691,0.0518576,0.0675742,0.0571115,0.0271902,0.187545,0.0615634,0.0511481,0.0499216,0.0523645,0.0477795
0.09,0.0641095,0.0495886,0.0774701,0.053923,0.0663882,0.0276688,0.0622336,0.0513998,0.0552805,0.123931,-0.0974896,0.0618686,0.0612189,0.0581613,0.0664026,0.0465588
0.091,0.0534283,0.0621008,0.0515302,0.0499557,0.0578433,0.0713089,0.0573508,0.0437704,0.0696237,0.147124,-0.205827,0.0334872,0.0490118,0.0548044,0.0490076,0.0575452
0.092,0.0564801,0.0663733,0.0442059,0.0585007,0.0343448,0.0664261,0.0527731,0.0584189,0.0546701,0.0195609,-0.266862,0.0606479,0.0587775,0.0560251,0.0392419,0.0493054
